ticket_id,city,issue_type,ticket_status,issue_description,rating,ticket_closed_date_time,acknowledged_at,ticket_created_date_time,ticket_last_updated_date_time,address,lat,lng,location,image
1486665,Chelmsford,Snow Plowing/Removal,Open,the plows have only cleared one lane on San Mateo and there is no way for two cars to drive at least at the proctor end. Both corners on San Mateo at proctor are so high with snow you have to be on proctor to see if traffic is coming in either direction. The street sign name on that corner is also missing.,,,,02/13/2015 12:43:35 AM,02/13/2015 12:43:35 AM,,,,"(42.566046, -71.358264)",
1485449,Chelmsford,Snow Plowing/Removal,Closed,Several children wlk in streets to bus stops several children have fallen in streets. Street is very busy and has not been touched since fist storm. Sidewalks need to be a priority!,,02/12/2015 10:35:37 AM,,02/12/2015 09:49:50 AM,02/12/2015 10:35:37 AM,,,,"(42.6147525, -71.3449476)",
1486698,Marlborough,Sidewalks,Closed,Please clear the snow from the Lincoln street sidewalks!!!!,,02/13/2015 08:30:54 AM,,02/13/2015 07:21:01 AM,02/13/2015 08:30:54 AM,,,,"(42.3464183099, -71.5581145)",
1485326,Marlborough,Other,Closed,"The snow plowing was bad, can someone at least put some sand and salt on the road.  With the weather getting colder and more snow is on the way, that is dangerous.",,02/12/2015 08:11:57 AM,,02/12/2015 07:49:06 AM,02/12/2015 08:11:57 AM,,,,"(42.3641021, -71.5072651)",https://seeclickfix.com/files/issue_images/0028/8109/raymond_road.jpg
1486891,Brockton,Snow Removal,Open,Our Street is still not plowed well.  Can't see the street at all.  I wish that plows would still come to clean up even after the storm has ended.  Can a plow pleae come through to clean up before the next foot of snow on sunday?Thank you!,,,,02/13/2015 10:32:12 AM,02/13/2015 10:32:13 AM,,,,"(42.0901794, -71.062979)",
1486608,Brockton,Snow Removal,Open,Husband hard heart attack 3 weeks ago. Always cleared snow from hydrant. Called fire chief today and marked the hydrant. Thank you,,,,02/12/2015 09:41:08 PM,02/12/2015 09:41:09 PM,,,,"(42.1125353, -71.0157435)",
1486514,Brockton,Snow Removal,Acknowledged,I am a 64 yr old arthritic woman. I tried toShovel and snowblow but it was just too muchfor me. I have been snowed in for 3 weeks now and with more snow coming I dont knowWhat I'll do. I also have not been able to get my mail.,,,,02/12/2015 07:44:17 PM,02/19/2015 10:57:17 AM,,,,"(42.1102781, -71.0182742)",
1486507,Brockton,Snow Removal,Open,"Plowers are plowing the street not all the time, just this past snow storm the street wasn't even plow, just not unaccepted",,,,02/12/2015 07:36:27 PM,02/12/2015 07:36:28 PM,,,,"(42.0910603, -71.0743511)",
1486167,Brockton,Snow Removal,Open,"I live 2 houses away from fire hydrant and we shoveled it out, next storm buried it again with dozer and snow is 10 feet out in street and I cannot shovel it out because I have medical issues, can it please be cleaned up?. thank you.",,,,02/12/2015 04:38:38 PM,02/16/2015 06:08:20 PM,,,,"(42.0568086565, -70.9936058681)",
1485735,Brockton,Snow Removal,Open,The issue is that the street needs to be plowed.. only car car can get up or down the road..it is a 2 way street,,,,02/12/2015 11:49:16 AM,02/12/2015 11:49:17 AM,,,,"(42.0707713, -71.0368021)",
1485413,Brockton,Snow Removal,Open,"Good evening-The surmountable ""snow mountains"" on the street make it extremely difficult to navigate. I need help as mulifamily home occupants are shoveling out their many vehicles and stacking the snow in a way that prohibits me to enter and exit the street. I am experiencing trouble getting in and out of my driveway do to the snow mountain located on the opposite side of the road. Please help me.",,,,02/12/2015 09:20:37 AM,02/12/2015 09:20:37 AM,,,,"(42.0861347, -71.0278979)",
1485328,Brockton,Snow Removal,Open,Good morning.  I am having an issue with the snow plows dumping snow too close to my house on my property.  I understand the plows have no place to put snow however the pile of snow at the corner of North Quincy Street and Pratt Street is less than five feet from my house.  One more big storm and the plow are going to be dumping snow into my house and causing structural damage.  Please let me know what I can do.  I understand there is no place to put it however at the end of Pratt Street there is a huge lot that can handle this snow.  If I do not hear anything within 24 hours then I will be forced to send a formal letter in writing.  Thank you for your time.,,,,02/12/2015 07:51:06 AM,02/12/2015 03:18:01 PM,,,,"(42.110329, -70.9981264)",
1485296,Brockton,Snow Removal,Open,"Please come and plow our street.  Cars are getting stuck for hours on our street. The mail is not being delivered, trash was not picked up for 2 weeks. It's like the street was NEVER PLOWED!  If an emergency vehicle had to come down the street it would not be able to.",,,,02/12/2015 06:35:39 AM,02/12/2015 06:35:40 AM,,,,"(42.0509442, -71.017201)",
1485277,Brockton,Snow Removal,Open,Douglas ave is a dead end street. I know there has been a lot of snow but the dumping at the end of this street has to be addressed and stopped. That 18 foot snow pile is going to melt and flood our basements as well as the street as there is no sewer drainage on Douglas ave. please consider having this mountain moved or melted or something. My neighbors and I unburied the hydrant each and every time Dirienzo plow dumped more and more snow there.  We are in serious need of help on this small dead end street. There is more snow coming and NO MORE ROOM ON DOUGLAS AVE. Thank you,,,,02/12/2015 03:17:19 AM,02/12/2015 03:18:02 AM,,,,"(42.1106719995, -71.0203704834)",https://seeclickfix.com/files/issue_images/0028/8095/1423729008058.jpg
1485275,Brockton,Snow Removal,Open,The Snow pile at the end of Douglas ave intersecting with Winter street is partially in the street and is so high that those of us exiting Douglas Ave cannot see to safely turn on to winter street. One has to pull so far out that an accident is inevitable.,,,,02/12/2015 03:08:54 AM,02/12/2015 03:09:19 AM,,,,"(42.1105041504, -71.0207061768)",https://seeclickfix.com/files/issue_images/0028/8093/1423728479173.jpg
1487643,City of Somerville,Snow-Streets not shoveled,Acknowledged,The sidewalk is not shoveled between Subway and The Shawarma Place.  The ice-path is very narrow and hard to navigate.,,,,02/13/2015 06:17:39 PM,02/13/2015 10:23:25 PM,,,,"(42.3936043, -71.1204505)",https://seeclickfix.com/files/issue_images/0028/8695/IMAG2710.jpg
1487619,City of Somerville,Snow-Streets not shoveled,Acknowledged,Who is responsible for shoveling this access way to the bike path next to 373 highland ave?,,,,02/13/2015 05:36:45 PM,02/20/2015 05:17:28 PM,,,,"(42.3957721, -71.1186719)",https://seeclickfix.com/files/issue_images/0028/8686/SCF__20150213_173236-361067082.jpg
1486820,City of Somerville,Traffic & Parking- Miscellaneous,Acknowledged,ticket numbers 315484  314542 are 7-9 days old and the trash is still in the street. There are now apx 7 items taking up parking spots that have been their since the first snow fall.  Is there an eta on when the DPW will get to this?,,,,02/13/2015 09:42:02 AM,02/13/2015 05:30:14 PM,,,,"(42.3950026403, -71.109656345)",
1486789,City of Somerville,Snow-Streets not shoveled,Acknowledged,Resident has done a beautiful job of clearing the sidewalk in front of their garage... by putting the snow over the sidewalk.  Sidewalk is completely blocked by 4+ ft high snow bank.,,,,02/13/2015 09:18:14 AM,02/13/2015 10:35:24 AM,,,,"(42.3970864077, -71.1175593585)",
1486335,City of Somerville,Snow-Streets not shoveled,Acknowledged,Clearly not even attempted to be shoveled,,,,02/12/2015 06:28:41 PM,02/13/2015 10:55:13 AM,,,,"(42.38199981, -71.1014884)",
1485345,City of Somerville,Snow- Request DPW to Shovel Public Property,Closed,snow falling off the SCAT building is refreezing into a slippery icy walk way along Somerville Ave,,02/18/2015 01:46:50 PM,,02/12/2015 08:23:54 AM,02/18/2015 01:46:50 PM,,,,"(42.379232, -71.09423)",
1485312,City of Somerville,Snow-Streets not shoveled,Acknowledged,Large areas of the sidewalk are still not shoveled between Cambridge town line and laundromat on Somerville ave,,,,02/12/2015 07:15:05 AM,02/12/2015 10:25:45 AM,,,,"(42.3877554431, -71.1176883917)",
1487516,Saugus,Snow Removal,Acknowledged,Essex and School snow pole still there. Come on this is very dangerous.....,,,,02/13/2015 03:59:15 PM,02/15/2015 07:05:16 AM,,,,"(42.4572841, -71.0242069)",
1486701,Saugus,Snow Removal,Acknowledged,Needs sanding,,,,02/13/2015 07:30:43 AM,02/15/2015 07:03:07 AM,,,,"(42.4491580776, -71.0048869914)",
1485445,Saugus,Snow Removal,Acknowledged,"City plow did not remove snow on intersection of Williams and Victor St.There is a about 6 inches of snow, and many cars have gotten stuck trying to drive over it the past 2 days.",,,,02/12/2015 09:47:41 AM,02/15/2015 07:04:37 AM,,,,"(42.454932, -71.001329)",
1485417,Saugus,Snow Removal,Acknowledged,Please have a plow come down victoria & Evans Street prior to the next storm. Also the snow bank on the end of Evans Street needs to be pushed back. We are  having difficulty entering our driveways. Thanks!,,,,02/12/2015 09:22:39 AM,02/15/2015 04:38:03 PM,,,,"(42.460111, -71.000315)",
1487740,Boston 311,Snow/Ice Control,Closed,People parked in through lane,,02/17/2015 02:25:53 PM,,02/13/2015 08:24:13 PM,02/17/2015 02:25:53 PM,,,,"(42.35115, -71.1157716)",https://seeclickfix.com/files/issue_images/0028/8727/SCF__20150213_2023321311918891.jpg
1487676,Boston 311,Snow/Ice Control,Closed,"Disabled senior, needs help with removing snow from second entrance and flat roof over 1 room.",,02/17/2015 06:23:41 AM,,02/13/2015 06:57:18 PM,02/17/2015 06:23:41 AM,,,,"(42.271585, -71.063193)",
1486707,Boston 311,Snow/Ice Control,Acknowledged,The ice on this building is a public safety hazard.,,,,02/13/2015 07:48:45 AM,02/13/2015 08:08:11 AM,,,,"(42.3611082099, -71.0666871)",
1486102,Boston 311,Snow/Ice Control,Acknowledged,Requesting shoveling whenever available by the weekend if it stops snowing.,,,,02/12/2015 03:39:01 PM,02/18/2015 07:37:31 AM,,,,"(42.2586009, -71.1159182)",
1486071,Boston 311,Snow/Ice Control,Acknowledged,Fire hydrant completely inaccessible due to intersection snow bank. Please truck out of the corner the hydrant is buried as it is right on the corner.,,,,02/12/2015 03:18:41 PM,02/12/2015 03:38:40 PM,,,,"(42.3515738099, -71.0868493)",
1487637,City of Chelsea,Trash on Private Property,Closed,"This is for the dumpster between 12 Central Ave and 18 Central Ave (in alleyway). Not sure who's this is, but please ticket the owner. The trash has been piling up for WEEKS and it has not been removed. Up until a day ago, it was overflowing onto the sidewalk. I know its been tough lately for snow but this pile has just gotten ridiculous. The longer it sits, the harder it will be remove. And doesn't help that residents just keep throwing more trash in the pile.Please either ticket or remind building owner to have his trash removed!",,02/19/2015 10:49:23 AM,,02/13/2015 06:03:40 PM,02/19/2015 11:13:07 AM,,,,"(42.3903485835, -71.0349056133)",https://seeclickfix.com/files/issue_images/0028/8693/2015-02-13_07.53.15.jpg
1486831,City of Chelsea,Snow Removal Issues-Residential,Acknowledged,"I live at 65 Revere Beach Pky. East. My blind driveway is on the Pky.There are no houses from County Rd. to Reynolds Ave. So, none shovels.  I cannot see the traffic when I try tot back out of my driveway because of the snow mounds.The issues are shoveling where none lives, amount of snow on the sidewalks deposited by the plows, and no place to put the snow anymore.It appears that the State is responsible for he Pky.  The plow people  do a great job on the road! But the residents need some help.  Snow removal before the next blizzard would be great.  It is safety issue: firefighters, ambulance gas co, etc would have a difficult time responding to an emergency because of the amount of snow.",,,,02/13/2015 09:49:13 AM,02/19/2015 04:09:08 PM,,,,"(42.40319, -71.038656)",
1486562,City of Chelsea,Snow Removal Issues-Residential,Acknowledged,We have now missed 2 weeks of trash removal because there is so much snow on the street piled on either side of sidewalk there is absolutely no place to put the garbage cans without blocking the sidewalk or the driveways.  Is there a plan to remove snow on this street sometime?  Last year after the big storm a backhoe came in and removed all the excess snow piled up.  Haven't seen them except in front of the school this year.,,,,02/12/2015 08:26:46 PM,02/19/2015 11:10:20 AM,,,,"(42.3955579, -71.0302877)",
1486237,City of Chelsea,Snow Removal Issues-Business,Open,"The street has been plowed poorly and is now one lane. Most of the right side of the street has no cars parked, can the plow move thus snow to expand the lane? Thus will also allow for garbage trucks to make it to the condo complex.",,,,02/12/2015 05:21:10 PM,02/19/2015 10:19:37 AM,,,,"(42.3980733, -71.0217243)",
1486095,City of Chelsea,Snow Removal Issues-Residential,Open,Sidewalks not cleared.  Pedestrians forced to walk on route 16 with little visibility.,,,,02/12/2015 03:33:00 PM,02/19/2015 11:28:13 AM,,,,"(42.4024, -71.039424)",
1485466,City of Chelsea,Snow Removal Issues-Residential,Open,The pile of snow on this corner is hindering a fire truck from making a turn safely. Could you send a piece of equipment to remove some of the snow so we have a place to put it for the next storm. You can put the snow in Polonia park.,,,,02/12/2015 09:56:08 AM,02/12/2015 11:16:54 AM,,,,"(42.3878497, -71.041427)",
1485761,Swampscott,Other,Closed,Large pile of snow in the road at the corner of King and Highland Street. 3 cars have gotten stuck and the mail truck couldn't get thorugh.,,02/12/2015 12:39:09 PM,,02/12/2015 12:03:01 PM,02/12/2015 12:39:09 PM,,,,"(42.469387, -70.911748)",
1485334,City of Quincy,Snow Plowing,Acknowledged,"Access from Richard St to Quincy Ave is hindered by enormous snow banks that are impossible to see around in either direction. This is extremely dangerous and can result in serious accidents. In addition, one pass at a time with the plow doesn't really cut it. Residents of Richard St would also benefit from at least one application of sand or ice melt.",,,,02/12/2015 08:10:53 AM,02/12/2015 08:56:39 AM,,,,"(42.2415596566, -70.9919128274)",
1486733,Andover,Other,Open,"After each snowstorm, We have used my snowblower and shovel to clear a path to our neighborhood hydrant. This week someone came by and removed a much wider path. That's great. Unfortunately, they did not clear down to ground level, and they left big chunks of snow in the path that have now turned to ice. We can't even shovel it, let alone get a snowblower in there. So unless someone comes by with some equipment, we will no longer be able to clear it, and it will become a safety issue.   Thanks for addressing this.",,,,02/13/2015 08:18:13 AM,02/13/2015 08:18:13 AM,,,,"(42.648383, -71.1493799)",
1485971,Newton,Snow - Plow missed my street,Closed,"Grove Hill Park  has not been fully plowed, especially around the back end of the loop.  It's hard to get in and out of the driveway or to drive down the street in our car.",,02/18/2015 09:03:28 AM,,02/12/2015 02:14:00 PM,02/18/2015 09:03:29 AM,,,,"(42.3401575, -71.2090765)",
1487290,Barnstable,Sight Vision (sight obstructed due to tree or other object),Closed,The snow is piled so high it is making it dangerous to get out of Asa Meigs Rd. onto Newtown Rd or across to School St. With more snow coming it would be good to knock that down. Also street signs have been knocked over by the plows.,,02/13/2015 01:39:53 PM,,02/13/2015 01:33:05 PM,02/13/2015 05:20:06 PM,,,,"(41.6762278546, -70.4399372316)",
1485906,Taunton,Other,Acknowledged,Was hoping there was someone/thing that could come clear the gigantic mounds left by plows both city and from the bank across the street. It is very dangerous pulling in and out of it and little to no room because of the mounds across from the driveway.  At this point they are solid and I have nowhere to put it even if I could move it. I worry severely with the snow coming this weekend. I tried to keep up with it but the plow mess was too much.,,,,02/12/2015 01:40:30 PM,02/15/2015 04:53:30 PM,,,,"(41.917774, -71.091932)",https://seeclickfix.com/files/issue_images/0028/8244/20150212_130901.jpg
1487143,Fall River,Other,Open,The sidewalk around St. Anne's Credit Union on President Ave has not been cleared. This is hazardous for the kids walking from Durfee and Spencer Borden. I saw a teen almost get hit by a car because they were trying to get through the snow and almost fell into the street,,,,02/13/2015 11:57:46 AM,02/13/2015 11:57:46 AM,,,,"(41.7119627661, -71.1283397614)",
1485793,Fall River,Other,Open,"the roads are deplorable, streets are too narrow and there's no place to move over for another vehicle. snow needs to be removed to make room for other storms like R.I. is doing. This is the worst job this city has done.",,,,02/12/2015 12:26:48 PM,02/12/2015 12:26:48 PM,,,,"(41.665385, -71.148814)",
1486749,Framingham,Snow Plowing,Closed,The sidewalk plow hacked off 3 feet of a pine tree which sits on the property and is clear of the sidewalk. (see photo),,02/17/2015 02:45:07 PM,,02/13/2015 08:43:58 AM,02/17/2015 02:45:07 PM,,,,"(42.3356794, -71.4018278)",https://seeclickfix.com/files/issue_images/0028/8462/P2132362.JPG
1486049,Framingham,Highway,Closed,"the lower end of Hastings Street is very hard to navigate safely due to several inches of soft snow and snow mounds making it very narrow.  I understand how the side streets are lower in priority, but it seems the lower end of Hastings is lower than most!  Your help and hard work much appreciated.",,02/20/2015 11:37:43 AM,,02/12/2015 03:03:50 PM,02/20/2015 11:37:43 AM,,,,"(42.3041984, -71.4165089)",
1487218,Needham,Winter Weather Issues,Acknowledged,snow banks so high on Meredith Circle you can't see if anyone is coming when you pull out into Border Road,,,,02/13/2015 12:42:55 PM,02/13/2015 03:19:37 PM,,,,"(42.286701, -71.246813)",
1486779,Needham,Winter Weather Issues,Acknowledged,"Plows have piled up an enormous pile of snow at the corner of Bird Street and Rockwood Lane.  It's very dangerous as kids have to go out in the street to get around on the way to school.  This pile needs to be reduced/removed, especially with more snow coming.  Thank you.",,,,02/13/2015 09:13:12 AM,02/13/2015 09:30:22 AM,,,,"(42.280418, -71.209429)",
1486778,Needham,Winter Weather Issues,Acknowledged,Remove snow banks at corners of Stewart Road and Great Plain Avenue.,,,,02/13/2015 09:12:53 AM,02/13/2015 09:30:31 AM,,,,"(42.2875381, -71.2623879)",
1486099,Needham,Winter Weather Issues,Closed,Resident asked for snow/ice plowed into driveway by the Town be removed.,,02/13/2015 07:08:36 AM,,02/12/2015 03:37:00 PM,02/13/2015 07:08:36 AM,,,,"(42.280864, -71.245188)",
1486091,Needham,Winter Weather Issues,Closed,Please remove snow that Needham DPW snow thrower threw this afternoon blocking previously shoveled front door entrance with a 3 foot high pile of dense snow,,02/13/2015 07:56:15 AM,,02/12/2015 03:30:40 PM,02/13/2015 10:53:44 AM,,,,"(42.282584, -71.245004)",
1486081,Needham,Winter Weather Issues,Closed,still a lot of snow on the ground - hard to drive in,,02/15/2015 01:42:56 AM,,02/12/2015 03:22:48 PM,02/15/2015 01:42:56 AM,,,,"(42.2826455, -71.2192926)",
1486007,Needham,Winter Weather Issues,Closed,I do not know if there is a scheduled snow removal but if there was 1 pass with the large snow blower should do it.,,02/13/2015 07:14:46 AM,,02/12/2015 02:38:33 PM,02/13/2015 07:14:46 AM,,,,"(42.3006493, -71.2188331)",
1485919,Needham,Winter Weather Issues,Closed,"Reduce size of snow bank southwest corner of West and Hillside. When stopped on Hillside to cross West Street (from south to north), no view down hill to look for oncoming vehicles due to snowbank.",,02/18/2015 01:15:56 PM,,02/12/2015 01:49:20 PM,02/18/2015 01:15:56 PM,,,,"(42.2929415413, -71.2372705608)",
1485895,Needham,Winter Weather Issues,Closed,Please remove snow in sidewalk that Town snowthrower placed into his sidewalk 2 times today.,,02/13/2015 07:16:17 AM,,02/12/2015 01:35:39 PM,02/13/2015 07:16:17 AM,,,,"(42.291538, -71.237665)",
1485837,Needham,Winter Weather Issues,Closed,This area is also a sight visibility issue for pick up line.  The gate needs to be unblocked of snow so police/fire have access to the red gate.  Can this be done by Tuesday when they return to school?,,02/20/2015 08:27:26 AM,,02/12/2015 12:59:31 PM,02/20/2015 08:27:26 AM,,,,"(42.2793326, -71.2085731)",
1485770,Needham,Winter Weather Issues,Acknowledged,"Please remove some of snow banks at end of Hazel LN, which are currently too high for cars to see on-coming traffic from either direction on Hunting.",,,,02/12/2015 12:08:34 PM,02/12/2015 12:08:47 PM,,,,"(42.29909, -71.2252061)",
1485506,Needham,Winter Weather Issues,Closed,Please remove snow bank at Hillside Ave @ Hunnewell St.  site clearance problem for vehicles,,02/15/2015 01:28:31 PM,,02/12/2015 10:20:35 AM,02/15/2015 01:28:31 PM,,,,"(42.2960631796, -71.2368532)",
1485493,Needham,Winter Weather Issues,Closed,We can't see to pull out onto busy Dedham Ave because the snow banks are so high.  Anything you can do would be greatly appreciated!,,02/12/2015 10:55:42 AM,,02/12/2015 10:11:10 AM,02/12/2015 10:55:42 AM,,,,"(42.274988, -71.229517)",
1485473,Needham,Winter Weather Issues,Closed,"Please widen PARISH Rd, single car lane travel due to snow.",,02/12/2015 10:09:02 AM,,02/12/2015 10:00:52 AM,02/12/2015 10:09:02 AM,,,,"(42.2938716, -71.2473162)",
1485406,Needham,Winter Weather Issues,Closed,Can the snow be moved to where it is not near 9 Melvern?  It's the only house on the street and the snow bank has grown at the end of his driveway and he'd like it pushed 15 feet further away before the next storm.,,02/13/2015 12:43:02 PM,,02/12/2015 09:13:23 AM,02/13/2015 03:28:35 PM,,,,"(42.273072, -71.2292609)",
1485396,Needham,Winter Weather Issues,Closed,When street was widen snow was pushed on to sidewalk which blocked access to mailbox. Owner would like snow removed from mailbox and sidewalk.,,02/12/2015 09:08:57 AM,,02/12/2015 09:05:44 AM,02/12/2015 09:08:57 AM,,,,"(42.287023, -71.2622449)",
1485394,Needham,Winter Weather Issues,Closed,Snow is blocking the sidewalk at 8 Tudor and Broadmeadow. Kids on their way to school are walking into traffic to get out. Either homeowner or town needs to clear it. It has been this way for 2 days.,,02/12/2015 01:31:04 PM,,02/12/2015 09:04:53 AM,02/12/2015 01:31:04 PM,,,,"(42.2789283761, -71.209909781)",https://seeclickfix.com/files/issue_images/0028/8124/2015-02-12_08.20.50.jpg
1487661,Randolph,Other,Closed,"I know that the DPW is very busy with snow removal issues, but in the past the DPW has sent their snow blower machine down the north side of Allen St to clear the snow off the sidewalk. It is dangerous for pedestrians to walk in the street. Thank you.",,02/17/2015 08:36:46 AM,,02/13/2015 06:37:40 PM,02/17/2015 08:36:46 AM,,,,"(42.1727753, -71.0403449)",
1487558,Randolph,Other,Closed,"This is the second complaint above the shabby job of plowing that has been done on Glen lane!  The stree is impassable now and with another impending foot of snow coming this weekend we won't even be able to get out of our driveway!  It amazing how many streets ariund us are down to bare pavement so why is ours impassable.  I tried calling the DPW snow phone number listed and no answer, no answering machine.  When Is someone going to do something about this?",,02/16/2015 09:31:03 AM,,02/13/2015 04:29:46 PM,02/16/2015 09:31:03 AM,,,,"(42.1857651, -71.0688627)",
1486945,Randolph,Other,Closed,"There is a fire hydrant somewhere in front of 58 Pine Avenue, but the plows buried it under about 15 feet of snow so it is nearly impossible to locate it much less dig it out.",,02/13/2015 12:26:59 PM,,02/13/2015 11:16:35 AM,02/13/2015 12:26:59 PM,,,,"(42.1796275, -71.0369327)",
1486872,Randolph,Other,Closed,Can the town please plow Belcher Street?  It has not been plowed since Monday night and is slippery/sloppy with snow.,,02/13/2015 10:26:51 AM,,02/13/2015 10:12:35 AM,02/13/2015 10:26:52 AM,,,,"(42.1744241497, -71.0460860344)",
1486723,Randolph,Other,Closed,"Like many, street is very narrow from the snow, and could hamper emergency vehicles.  this is especially true turning in from Main St.  With another foot of snow expected, can the street be given some attention??",,02/17/2015 05:05:49 PM,,02/13/2015 08:08:24 AM,02/17/2015 05:05:49 PM,,,,"(42.1772806, -71.0480044)",
1486486,Randolph,Other,Closed,"Reynolds ave is a nightmare to drive down. Two cars got stuck in the snow because nobody could see either vehicle coming around a snow mound and both vehicles did what they could to make room for one of them to get by. Unsure how contract is awarded to the moffords, but for a plow driver too live on the street they plow and not know where the sidewalk is, is unconscionable and money not well spent.",,02/13/2015 07:52:13 AM,,02/12/2015 07:12:02 PM,02/15/2015 10:02:05 AM,,,,"(42.1735163, -71.0429574)",
1485430,Randolph,Other,Closed,Not sure who was contacted this year but the plowing is awful looks untouched and was and is sloppy at best the mail person is getting stuck!!! Please send someone out to replow We have more snow coming and not alot of places to put it undestandably which is why it needs to be done properly.  Maybe we can get our trash picked up!!,,02/12/2015 03:15:54 PM,,02/12/2015 09:29:38 AM,02/12/2015 03:15:54 PM,,,,"(42.1821208, -71.0300235)",
1485412,Randolph,Curbside Trash / Recycling,Closed,Im almost certain the trash people cant get through because of the lousy sloppy plow job that was done it is deplurable please send someone back there's more snow coming!!!!!,,02/12/2015 11:48:07 AM,,02/12/2015 09:20:32 AM,02/12/2015 11:48:07 AM,,,,"(42.1821208, -71.0300235)",
1486521,Revere,Winter Weather,Acknowledged,Mine & the other streets in Riverside desperately need snow removal.   There is no access at this point from North Shore due to a large bank of snow blocking the end of the street.,,,,02/12/2015 07:53:43 PM,02/13/2015 07:52:15 AM,,,,"(42.4375118, -70.9705005)",https://seeclickfix.com/files/issue_images/0028/8390/Tobin_2.jpg
1487584,Woburn,Other,Acknowledged,Town trucks cleared snow but dumped it all on the fire hydrant at the bottom of McDevitt Drive.  Impossible to dig out as a home-owner now.,,,,02/13/2015 04:51:40 PM,02/18/2015 10:11:28 AM,,,,"(42.46638, -71.197547)",
1487271,Woburn,Other,Acknowledged,Cannot see to left when pulling out of Hinston on to Wildwood.  Snow piles too high.  Thanks for continuing efforts!,,,,02/13/2015 01:23:45 PM,02/18/2015 10:11:51 AM,,,,"(42.4910605942, -71.1364990025)",
1486808,Woburn,Sidewalks/Curbing,Acknowledged,concerned that the sidewalk in front of our house was plowed in again (possibly by neighbor at #16 Kilby)and the sidewalk plow has not been by. It looks like the rest of the street has been done. I realize this is an extreme time for snow removal but if someone could possibly clear it before the next blizzard it would be great.. We have tried but what is there is rock hard.Thank you,,02/16/2015 06:35:59 AM,,02/13/2015 09:31:13 AM,02/18/2015 11:38:21 PM,,,,"(42.4864755, -71.1536114)",
1486680,Woburn,Non-Emergency Traffic Issue,Open,"The snow banks are so high, you can not see Green St when turning left or right from Nashua. Many MVCs and near MVCs have occurred due to this issue, and will get worse due to Feb 14/15 storm arrival",,,,02/13/2015 05:51:01 AM,02/13/2015 05:51:02 AM,,,,"(42.4790491553, -71.132861927)",
1485769,Woburn,Street Maintenance,Closed,Snow piles at at Bruno Terrace and Houghton St are so high it is difficult to see when pulling out from Bruno terrace. Please push them back some.  Thank you.,,02/16/2015 06:34:49 AM,,02/12/2015 12:08:16 PM,02/16/2015 06:34:49 AM,,,,"(42.514125824, -71.1306228638)",
1487159,New Bedford,Other City Issue,Acknowledged,"see this, it's still here NO one has done anything to fix this.. Once again Bedford st is & from what I can see will always be a one way one lane street.. Why is this snow barrier still here?? This bldg has elderly & wheelchair bound people in it who at anytime may nerve an ambulance.. There are no cars in the spot so there are no excuses at this point, this ain't right..",,,,02/13/2015 12:09:38 PM,02/13/2015 01:28:17 PM,,,,"(41.627057, -70.9359399)",https://seeclickfix.com/files/issue_images/0028/8552/10996787_908966845815134_3064232014052528834_n.jpg
1486957,New Bedford,Other City Issue,Acknowledged,"Chestnut Street has barely been plowed. The only way to drive is by following another stronger car's tire tracks because there is too much snow on the street to drive normally. The street has been reduced to less than one lane in most places, and the buildup of snow and ice makes it almost impossible to drive. IT IS NOT SAFE. Can this please be dealt with?",,,,02/13/2015 11:26:34 AM,02/19/2015 08:34:52 AM,,,,"(41.639048, -70.933017)",
1486502,New Bedford,Other City Issue,Acknowledged,2 of the turning lanes at the corner of Church St and Tarklin Hill are completely covered by snow. Another one is half covered. This causes long back ups in this area during the morning and afternoon. Could you please clear out the snow before the next storm comes and makes it and even bigger problem. Thanks,,,,02/12/2015 07:32:48 PM,02/19/2015 08:34:42 AM,,,,"(41.6804470002, -70.9389118345)",
1485911,New Bedford,Other City Issue,Acknowledged,There is entirely way too much snow on the walkway up the ramp to Fish Island and beyond. From Union Street until the actual New Bedford Bridge is almost impassable. It hasn't been touched once since the very first snowfall. Disgustingly not acceptable.,,,,02/12/2015 01:44:24 PM,02/19/2015 08:28:35 AM,,,,"(41.6362037948, -70.9216557242)",
1485408,New Bedford,Other City Issue,Acknowledged,imposible to take turns due to high snow piles blocking view. Also other side streets are blocked to two way travel.,,,,02/12/2015 09:16:10 AM,02/19/2015 08:28:23 AM,,,,"(41.6201338, -70.927092)",
1485281,New Bedford,Other City Issue,Acknowledged,Snow removal,,,,02/12/2015 03:35:24 AM,02/19/2015 08:28:15 AM,,,,"(41.6202719235, -70.936145987)",
1485280,New Bedford,Other City Issue,Acknowledged,Snow removal,,,,02/12/2015 03:34:31 AM,02/19/2015 08:28:09 AM,,,,"(41.6202303316, -70.9352137064)",
1486609,Ware,Other,Closed,"snow banks are too high on 1st,2nd, 3rd, and 4th ave when you are trying to pull out onto gould rd.  This makes it dangerous being so close to the school.  It is hard for the buses to get around too.",,02/18/2015 01:34:03 PM,,02/12/2015 09:41:30 PM,02/18/2015 01:34:04 PM,,,,"(42.2520256406, -72.2605528413)",
1485403,Reading,Snow/Ice,Acknowledged,The sidewalks on both sides of Main Street are not easy to walk through due to the large amount of snow and random snow banks obstruct the sidewalk. Just wondering if the town can plow the sidewalks all the way up Main Street. You guys did a great job doing so last week doing so!,,,,02/12/2015 09:12:03 AM,02/12/2015 03:41:02 PM,,,,"(42.5424002849, -71.1041145154)",
